Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
03/04/2024,20:00,Heerenveen,Twente,3,3,D,3.58,3.82,1.94,1.7,2.14,1486.792177547977,1652.7381707981629,-165.9459932501859,1.8,1.2,2,1,2,1.6,0.6,4,0,1,1,1,1,1.6666666666666667,1.6666666666666667
04/04/2024,17:45,Volendam,Feyenoord,0,0,D,22.05,11.01,1.09,1.22,4.06,1371.4438562293503,1755.2353839898474,-383.79152776049705,0.8,3.0,0,2,3,2.8,1.2,4,1,0,0,3,0,0.6666666666666666,2.3333333333333335
04/04/2024,19:00,Waalwijk,Almere City,0,0,D,2.19,3.43,3.22,1.92,1.88,1412.0626168055865,1489.8448896773934,-77.78227287180698,1.0,1.0,1,2,2,1.0,1.4,0,4,1,0,1,0,0.0,1.0
04/04/2024,20:00,Ajax,Go Ahead Eagles,1,1,D,1.47,4.69,6.0,1.49,2.57,1601.5164207731948,1521.5183468221173,79.99807395107746,1.8,1.4,2,2,1,0.8,1.2,2,0,3,1,0,2,1.3333333333333333,1.0
06/04/2024,15:30,Sparta Rotterdam,Heracles,1,2,A,1.67,4.1,4.71,1.64,2.26,1507.5746601063252,1486.4131944718463,21.161465634478873,2.4,1.2,2,2,1,1.8,1.2,2,1,2,1,0,0,1.0,0.0
06/04/2024,17:45,PSV Eindhoven,AZ Alkmaar,5,1,H,1.44,4.74,6.7,1.59,2.32,1789.1414679948634,1593.2499459767685,195.89152201809497,1.4,1.0,3,1,1,2.2,1.2,3,1,1,2,1,0,2.0,0.6666666666666666
06/04/2024,19:00,Zwolle,Excelsior,2,1,H,2.0,3.81,3.43,1.58,2.35,1450.3672848798549,1359.6443584141225,90.72292646573237,0.8,2.8,0,1,4,0.6,3.0,0,1,4,1,0,0,4.0,2.0
06/04/2024,20:00,Twente,For Sittard,2,0,H,1.41,4.7,7.58,1.75,2.08,1660.555698138215,1463.7444249961227,196.8112731420922,1.6,1.2,3,1,1,2.2,2.0,2,2,1,3,0,0,3.0,0.0
07/04/2024,11:15,Vitesse,Nijmegen,0,3,A,2.96,3.61,2.28,1.71,2.13,1358.2376427298373,1571.1498271415091,-212.9121844116719,0.8,2.4,0,1,4,2.2,1.0,3,1,1,2,0,1,2.3333333333333335,0.6666666666666666
07/04/2024,13:30,Feyenoord,Ajax,6,0,H,1.44,4.86,6.41,1.49,2.58,1764.0004259446587,1592.7513788183835,171.24904712627517,2.4,1.2,3,2,0,2.0,1.2,2,3,0,2,0,1,2.6666666666666665,1.0
07/04/2024,13:30,Go Ahead Eagles,Almere City,1,1,D,1.66,3.98,4.94,1.78,2.03,1520.1546694090553,1491.2085670904555,28.946102318599742,1.0,0.8,2,1,2,1.0,1.0,0,5,0,0,0,1,0.0,0.0
07/04/2024,15:45,Volendam,Waalwijk,3,2,H,3.62,3.77,1.94,1.68,2.17,1388.18956289301,1395.3169101419269,-7.127347248916976,0.8,2.2,0,3,2,1.0,0.8,1,3,1,1,2,0,1.3333333333333333,2.3333333333333335
07/04/2024,19:00,Heerenveen,Utrecht,2,3,A,2.61,3.48,2.6,1.82,1.99,1475.4704043493452,1585.0824282793665,-109.61202393002122,1.6,1.8,1,2,2,1.8,1.6,2,1,2,1,2,0,1.0,1.0
12/04/2024,19:00,Excelsior,Volendam,4,0,H,1.77,4.11,4.05,1.52,2.5,1375.8739884452846,1371.9599328618478,3.9140555834367206,0.4,2.4,0,1,4,1.0,1.6,1,3,1,1,2,0,1.6666666666666667,2.0
13/04/2024,15:30,PSV Eindhoven,Vitesse,6,0,H,1.05,13.89,31.97,1.21,4.19,1791.4586036567416,1355.920507067959,435.53809658878254,2.0,0.8,4,0,1,0.6,2.6,0,1,4,2,0,1,1.6666666666666667,0.6666666666666666
13/04/2024,17:45,AZ Alkmaar,Waalwijk,3,2,H,1.29,5.73,9.42,1.5,2.51,1600.5228944026221,1388.0439617160732,212.4789326865489,2.2,2.0,3,0,2,1.4,1.2,1,3,1,2,1,0,2.3333333333333335,1.3333333333333333
13/04/2024,20:00,Almere City,Sparta Rotterdam,2,3,A,2.72,3.4,2.54,1.88,1.91,1476.9146259724705,1521.8686012243102,-44.953975251839665,0.8,0.8,0,5,0,2.4,1.4,2,1,2,1,0,0,2.0,1.0
14/04/2024,11:15,Heracles,Heerenveen,0,2,A,2.77,3.54,2.4,1.69,2.15,1470.9409124015008,1490.9426864196907,-20.001774018189963,1.8,1.0,3,0,2,1.6,2.4,0,2,3,0,1,0,0.0,3.0
14/04/2024,13:30,For Sittard,Feyenoord,0,1,A,8.16,5.15,1.35,1.6,2.3,1459.2207023864862,1768.5241485542952,-309.30344616780894,1.2,2.0,1,2,2,3.2,0.8,4,1,0,0,1,2,1.0,1.6666666666666667
14/04/2024,13:30,Utrecht,Go Ahead Eagles,2,1,H,1.74,3.93,4.39,1.66,2.21,1597.3114537114693,1507.9256439769524,89.3858097345169,2.4,1.6,3,1,1,1.0,1.0,1,2,2,1,1,1,1.6666666666666667,1.3333333333333333
14/04/2024,15:45,Ajax,Twente,2,1,H,2.68,3.57,2.46,1.6,2.31,1610.642120449601,1642.6649565069974,-32.02283605739649,1.6,2.4,1,3,1,1.6,1.0,3,1,1,0,2,1,0.6666666666666666,2.0
14/04/2024,19:00,Nijmegen,Zwolle,2,2,D,1.54,4.44,5.39,1.54,2.42,1566.1356120490575,1455.3814999723065,110.75411207675097,1.8,0.6,3,1,1,1.2,2.6,1,1,3,1,0,0,3.0,1.0
24/04/2024,17:45,Twente,Almere City,3,1,H,1.28,5.52,10.88,1.65,2.21,1651.0065729165685,1468.5730095628994,182.43356335366911,1.4,1.2,2,1,2,1.0,1.2,0,4,1,1,0,0,4.0,1.0
24/04/2024,20:00,Ajax,Excelsior,2,2,D,1.28,5.92,9.25,1.4,2.88,1601.8112013135387,1384.7049075813468,217.10629373219194,1.6,2.2,2,2,1,1.2,1.6,1,1,3,2,0,1,4.333333333333333,1.3333333333333333
25/04/2024,17:45,Heerenveen,PSV Eindhoven,0,8,A,7.22,5.37,1.36,1.42,2.8,1486.4247085839506,1795.9765814924817,-309.5518729085311,2.0,2.0,1,2,2,3.0,0.8,4,0,1,0,2,1,1.0,2.0
25/04/2024,20:00,Go Ahead Eagles,Feyenoord,1,3,A,5.59,4.58,1.51,1.54,2.42,1502.453440133537,1773.9963523977106,-271.54291226417354,1.2,1.2,1,2,2,2.8,0.8,4,1,0,0,3,0,1.3333333333333333,3.3333333333333335
28/04/2024,11:15,Nijmegen,AZ Alkmaar,0,3,A,3.28,3.78,2.04,1.68,2.17,1552.6154015343407,1614.043104917339,-61.42770338299829,1.8,1.0,2,2,1,2.0,2.4,3,0,2,1,1,1,1.0,1.6666666666666667
28/04/2024,11:15,Zwolle,Heracles,3,1,H,2.13,3.69,3.14,1.61,2.29,1471.0528050826167,1455.2696072911906,15.783197791426119,1.4,2.8,1,1,3,1.8,0.8,3,0,2,0,1,0,1.0,2.0
28/04/2024,13:30,Sparta Rotterdam,Volendam,1,0,H,1.32,5.59,8.15,1.43,2.76,1530.7703421425465,1363.0581919436115,167.71215019893498,2.8,1.4,3,1,1,0.8,2.2,1,2,2,2,1,0,3.0,1.0
28/04/2024,13:30,Waalwijk,Utrecht,2,2,D,3.07,3.64,2.17,1.74,2.05,1396.1244400295973,1589.2309753979453,-193.10653536834798,1.2,1.6,0,3,2,2.6,1.6,4,0,1,0,1,2,1.0,1.6666666666666667
28/04/2024,15:45,Vitesse,For Sittard,3,2,H,3.48,3.67,1.99,1.86,1.93,1375.2534046969236,1439.8878047575217,-64.63440006059818,0.4,3.2,0,1,4,0.8,1.8,1,1,3,0,3,0,0.6666666666666666,2.3333333333333335
03/05/2024,19:00,For Sittard,Go Ahead Eagles,0,0,D,2.46,3.54,2.7,1.72,2.11,1442.560156094245,1499.7810887968137,-57.22093270256869,0.6,2.2,0,1,4,1.4,1.4,1,2,2,0,3,0,0.0,2.3333333333333335
03/05/2024,19:00,Almere City,Heerenveen,1,1,D,2.77,3.48,2.45,1.76,2.05,1469.3430518356035,1485.6546663112465,-16.311614475642955,1.0,1.6,0,3,2,1.6,3.0,1,2,2,0,1,0,0.0,3.0
05/05/2024,11:15,Heracles,Waalwijk,0,5,A,2.26,3.66,2.89,1.6,2.3,1437.7404888964613,1413.6535584243265,24.08693047213478,1.6,1.4,2,0,3,1.4,1.8,0,3,2,1,0,0,2.0,1.0
05/05/2024,11:15,PSV Eindhoven,Sparta Rotterdam,4,2,H,1.12,9.13,17.54,1.31,3.31,1801.3311130141842,1525.415810620844,275.9153023933402,4.4,0.8,4,0,1,2.6,1.0,4,0,1,2,0,1,1.6666666666666667,0.0
05/05/2024,13:30,Utrecht,Vitesse,1,0,H,1.35,5.21,7.79,1.5,2.52,1596.0072133277718,1368.477166767097,227.5300465606747,2.8,2.0,3,1,1,0.8,3.4,1,0,4,1,1,1,0.3333333333333333,0.6666666666666666
05/05/2024,13:30,Volendam,Ajax,1,4,A,7.14,5.89,1.33,1.27,3.62,1357.0007637436584,1607.868629513492,-250.86786576983354,0.8,1.6,1,2,2,1.6,2.2,2,2,1,0,2,1,1.0,2.3333333333333335
05/05/2024,15:45,AZ Alkmaar,Twente,2,1,H,2.3,3.42,2.98,1.86,1.92,1630.6329522947171,1634.4167255391903,-3.7837732444731955,1.8,2.4,3,0,2,2.0,1.2,3,1,1,0,2,1,1.0,1.6666666666666667
05/05/2024,19:00,Feyenoord,Zwolle,5,0,H,1.08,10.87,22.66,1.31,3.31,1778.4609632659858,1466.5881942143415,311.87276905164435,2.8,0.6,4,1,0,1.8,2.4,2,1,2,1,0,0,2.0,0.0
06/05/2024,19:00,Excelsior,Nijmegen,0,3,A,2.91,3.77,2.21,1.51,2.49,1376.437969532564,1560.8823395831234,-184.44437005055943,1.4,1.8,1,1,3,1.8,1.4,2,2,1,1,1,1,1.6666666666666667,2.3333333333333335
12/05/2024,13:30,Waalwijk,Zwolle,1,1,D,1.67,4.23,4.44,1.52,2.5,1415.9214095808036,1464.3203430578644,-48.39893347706084,2.2,1.6,1,2,2,1.6,2.8,2,1,2,1,0,0,2.0,1.0
12/05/2024,13:30,Twente,Volendam,7,2,H,1.07,12.2,27.05,1.23,3.92,1639.4690398365422,1351.9484494463065,287.5205903902356,2.0,1.6,2,1,2,0.8,2.2,1,1,3,2,1,0,1.6666666666666667,0.3333333333333333
12/05/2024,13:30,Nijmegen,Feyenoord,2,3,A,5.29,4.66,1.52,1.44,2.71,1554.2142223525261,1785.1290804965831,-230.914858144057,1.8,1.2,2,2,1,3.0,0.2,4,1,0,0,1,2,1.0,1.6666666666666667
12/05/2024,13:30,Heerenveen,Vitesse,1,3,A,1.46,4.83,5.96,1.43,2.77,1465.7791775746534,1388.3526555036901,77.4265220709633,1.6,3.0,1,2,2,0.8,3.2,1,0,4,2,1,0,2.6666666666666665,1.3333333333333333
12/05/2024,13:30,Utrecht,Sparta Rotterdam,0,1,A,1.73,3.99,4.35,1.64,2.24,1578.000793870783,1543.4222300778329,34.578563792950035,2.6,1.2,4,1,0,2.2,1.8,3,0,2,3,0,0,2.6666666666666665,0.6666666666666666
12/05/2024,13:30,For Sittard,PSV Eindhoven,1,1,D,9.73,6.1,1.26,1.4,2.88,1454.1845460306513,1789.706723077778,-335.52217704712666,0.6,1.4,0,2,3,5.0,0.6,5,0,0,0,2,1,1.3333333333333333,2.3333333333333335
12/05/2024,13:30,Excelsior,Heracles,4,0,H,1.89,3.95,3.62,1.48,2.59,1394.0574846497423,1420.120973779283,-26.063489129540812,1.4,1.8,1,1,3,1.6,2.2,2,0,3,0,1,0,1.0,3.0
12/05/2024,13:30,Go Ahead Eagles,AZ Alkmaar,0,3,A,4.12,3.85,1.79,1.7,2.13,1490.1776421640404,1640.2363989274904,-150.05875676345,0.8,1.4,0,3,2,1.8,2.6,3,0,2,0,3,0,0.6666666666666666,3.6666666666666665
12/05/2024,13:30,Ajax,Almere City,3,0,H,1.23,6.41,11.29,1.4,2.85,1617.1859769804328,1460.0257043686627,157.1602726117701,1.8,2.2,2,2,1,1.0,1.6,0,3,2,0,0,1,2.0,2.0
19/05/2024,13:30,Vitesse,Ajax,2,2,D,5.0,4.56,1.56,1.35,3.08,1397.0144723510327,1608.5241601330902,-211.50968778205743,1.2,2.6,2,0,3,2.2,2.0,3,1,1,0,2,1,1.0,3.0
19/05/2024,13:30,Sparta Rotterdam,Heerenveen,2,1,H,1.97,3.78,3.45,1.51,2.48,1555.1248200548396,1454.0765875976467,101.04823245719285,1.6,1.6,3,0,2,1.2,3.0,1,1,3,2,0,1,2.3333333333333335,0.3333333333333333
19/05/2024,13:30,PSV Eindhoven,Waalwijk,3,1,H,1.19,7.5,11.06,1.19,4.15,1792.8319497761279,1412.7961828824536,380.03576689367424,4.8,0.8,4,1,0,2.4,1.8,1,2,2,3,0,0,2.0,0.0
19/05/2024,13:30,Zwolle,Twente,1,2,A,9.47,6.13,1.26,1.39,2.9,1456.3005923062549,1647.4887905881517,-191.1881982818968,1.6,2.0,2,2,1,2.8,1.4,3,0,2,0,1,0,1.0,3.0
19/05/2024,13:30,Feyenoord,Excelsior,4,0,H,1.24,6.8,9.06,1.21,3.93,1787.9864889288822,1391.2000762174432,396.78641271143897,3.6,0.6,5,0,0,2.2,1.4,2,1,2,3,0,0,3.6666666666666665,1.0
19/05/2024,13:30,AZ Alkmaar,Utrecht,3,3,D,1.43,4.86,6.34,1.49,2.55,1637.5778462293529,1580.6593465689205,56.91849966043242,2.4,1.6,4,0,1,1.6,1.2,3,1,1,1,0,2,2.6666666666666665,2.3333333333333335
19/05/2024,13:30,Almere City,Nijmegen,1,4,A,3.12,3.64,2.14,1.68,2.17,1448.9953747656427,1565.244551955546,-116.24917718990332,1.0,2.2,0,2,3,2.0,1.6,2,1,2,0,0,1,1.0,1.0
19/05/2024,13:30,Heracles,For Sittard,0,0,D,2.46,3.6,2.66,1.56,2.37,1421.586922324002,1452.7185974859324,-31.13167516193039,0.6,3.0,1,0,4,0.6,1.4,0,2,3,0,1,0,1.0,4.0
19/05/2024,13:30,Volendam,Go Ahead Eagles,1,2,A,5.1,4.73,1.53,1.33,3.15,1342.6201389796242,1499.5059526307227,-156.8858136510985,1.2,3.6,1,0,4,0.6,1.8,0,2,3,0,3,0,1.0,3.3333333333333335
09/08/2024,19:00,Groningen,NAC Breda,4,1,H,1.61,4.06,5.33,1.62,2.27,1338.11213383414,1477.7183375678078,-139.60620373366783,0.6,3.2,0,1,4,0.0,0.0,0,0,0,0,0,0,0.0,0.0
10/08/2024,15:30,Feyenoord,Willem II,1,1,D,1.12,9.35,18.53,1.37,2.98,1777.7882817690975,1510.1982071597847,267.59007460931275,3.2,0.6,5,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0
10/08/2024,17:45,Nijmegen,Twente,1,2,A,3.63,3.66,1.97,1.68,2.15,1553.7304518605893,1659.0028906831085,-105.27243882251923,2.2,1.8,2,1,2,2.8,1.6,3,0,2,1,2,1,1.0,2.0
10/08/2024,19:00,Almere City,AZ Alkmaar,0,1,A,5.37,4.18,1.58,1.69,2.13,1441.4217614523022,1645.1514595426934,-203.72969809039114,1.0,2.8,0,1,4,2.8,1.2,4,1,0,0,1,1,0.5,2.0
10/08/2024,20:00,PSV Eindhoven,Waalwijk,5,1,H,1.09,10.89,21.72,1.26,3.68,1795.8578684111435,1409.770264247438,386.08760416370546,4.4,0.8,4,1,0,2.2,1.8,1,2,2,4,0,0,2.25,0.25
11/08/2024,11:15,Sparta Rotterdam,Heracles,0,0,D,1.5,4.58,5.88,1.52,2.48,1549.6275932255307,1427.0841491533108,122.54344407221993,1.8,1.4,4,0,1,0.2,2.8,0,1,4,1,1,0,1.0,1.0
11/08/2024,13:30,Go Ahead Eagles,For Sittard,0,2,A,2.0,3.52,3.65,1.84,1.96,1482.4981026824285,1469.7264474342267,12.771655248201796,0.8,1.8,1,1,3,0.6,1.0,0,3,2,3,0,1,1.75,0.0
11/08/2024,13:30,Utrecht,Zwolle,1,0,H,1.44,4.72,6.51,1.57,2.37,1590.5084620334735,1446.4514768417018,144.05698519177167,1.6,1.4,2,2,1,1.4,2.2,1,2,2,1,1,0,2.5,1.0
11/08/2024,15:45,Ajax,Heerenveen,1,0,H,1.46,4.83,5.99,1.4,2.85,1617.263203154667,1445.3375445760698,171.92565857859722,2.6,1.2,3,2,0,1.0,2.8,1,1,3,3,1,0,3.75,1.5
16/08/2024,19:00,For Sittard,Almere City,3,0,H,1.79,3.67,4.44,1.94,1.86,1483.5071322248618,1427.641076661667,55.86605556319478,1.0,0.8,1,3,1,0.6,2.4,0,1,4,1,0,1,1.0,0.5
17/08/2024,15:30,Heerenveen,Utrecht,1,1,D,2.64,3.57,2.52,1.62,2.28,1451.2641253052122,1584.581881304331,-133.31775599911884,0.6,3.0,0,1,4,1.4,1.2,2,2,1,1,3,0,1.25,1.5
17/08/2024,17:45,Twente,Sparta Rotterdam,1,1,D,1.51,4.49,5.8,1.58,2.34,1654.4308270981055,1554.1996568105337,100.23117028757179,3.0,1.4,4,0,1,1.2,1.0,3,1,1,1,0,3,2.0,1.75
17/08/2024,19:00,AZ Alkmaar,Nijmegen,1,0,H,1.47,4.66,6.14,1.58,2.36,1656.2931363287203,1542.5887750745624,113.7043612541579,2.4,0.8,4,1,0,2.0,1.8,2,0,3,2,1,1,2.0,0.75
17/08/2024,20:00,Waalwijk,Groningen,1,2,A,2.37,3.71,2.75,1.53,2.46,1391.719667843112,1356.162730238466,35.55693760464578,2.0,2.2,1,2,2,1.4,3.2,1,1,3,2,0,0,2.5,1.5
18/08/2024,11:15,Heracles,PSV Eindhoven,1,3,A,13.41,8.98,1.15,1.21,4.13,1423.8772277251965,1799.0647898392579,-375.1875621140614,0.2,2.4,0,2,3,4.2,1.0,4,1,0,0,2,0,0.0,4.0
18/08/2024,13:30,Willem II,Go Ahead Eagles,2,0,H,3.0,3.55,2.26,1.75,2.07,1524.0048250011773,1468.6914848410358,55.31334016014148,1.0,1.0,0,1,0,0.6,1.8,1,1,3,0,0,0,0.0,0.0
18/08/2024,13:30,Zwolle,Feyenoord,1,5,A,9.34,6.69,1.25,1.31,3.32,1442.5730366844075,1781.6667219263918,-339.0936852419843,1.0,2.0,1,1,3,3.2,0.8,4,1,0,0,2,0,0.0,3.5
18/08/2024,15:45,NAC Breda,Ajax,2,1,H,8.52,6.43,1.27,1.31,3.36,1498.4386384708666,1596.5429022516082,-98.10426378074158,1.0,4.0,0,0,1,2.4,1.0,3,2,0,0,0,0,0.0,0.0
24/08/2024,17:45,Nijmegen,Zwolle,1,0,H,1.57,4.26,5.3,1.56,2.36,1553.3861989282807,1431.7756128306892,121.61058609759152,2.0,1.4,2,0,3,0.6,2.8,0,1,4,1,0,1,2.5,1.5
24/08/2024,19:00,Almere City,PSV Eindhoven,1,7,A,14.18,8.35,1.15,1.34,3.12,1424.4775847870537,1802.2282817138712,-377.75069692681745,0.4,2.4,0,1,4,3.2,1.2,4,1,0,0,2,0,0.0,3.0
24/08/2024,20:00,NAC Breda,Utrecht,1,2,A,4.31,3.92,1.75,1.64,2.24,1487.0833599171222,1595.9371598580756,-108.85379994095342,1.5,2.5,1,0,1,1.2,1.0,2,2,1,0,0,0,0.0,0.0
25/08/2024,11:15,Groningen,AZ Alkmaar,0,0,D,3.69,3.69,1.93,1.71,2.1,1366.6362295287913,1645.819637038395,-279.18340750960374,1.6,3.2,2,0,3,2.0,0.8,4,1,0,0,2,0,0.5,2.5
25/08/2024,13:30,Heracles,Willem II,1,1,D,2.4,3.54,2.78,1.68,2.14,1428.0842537216658,1519.797799004708,-91.7135452830421,0.2,2.4,0,2,3,1.5,0.5,1,1,0,0,0,0,0.0,0.0
25/08/2024,13:30,Sparta Rotterdam,Feyenoord,1,1,D,6.28,4.78,1.45,1.51,2.51,1562.8220674559052,1773.0443112810203,-210.22224382511513,1.2,1.2,2,2,1,3.6,0.8,4,1,0,0,3,1,0.75,2.5
25/08/2024,15:45,Go Ahead Eagles,Waalwijk,2,0,H,1.73,3.99,4.37,1.62,2.28,1480.421665657609,1379.9894870265387,100.43217863107043,0.4,1.6,1,1,3,1.8,2.2,1,1,3,3,1,0,1.5,1.25
30/08/2024,19:00,Waalwijk,AZ Alkmaar,0,3,A,7.11,4.66,1.43,1.63,2.27,1374.6507357497005,1651.1583883152332,-276.5076525655327,0.8,2.6,0,1,4,1.6,0.6,3,2,0,1,3,0,1.5,2.5
31/08/2024,15:30,Almere City,Groningen,1,1,D,3.35,3.47,2.13,1.9,1.9,1422.0031906005142,1369.1106237153308,52.89256688518344,0.4,3.6,0,0,5,1.2,2.6,2,1,2,0,0,0,0.0,0.0
31/08/2024,17:45,For Sittard,Nijmegen,0,3,A,2.21,3.53,3.12,1.82,1.99,1471.4840210017003,1565.4093101514422,-93.92528914974196,1.2,0.2,2,3,0,1.6,1.4,2,0,3,0,1,3,1.0,1.75
31/08/2024,19:00,Heerenveen,NAC Breda,4,0,H,1.71,4.09,4.43,1.62,2.27,1467.8051102345237,1470.5423749878107,-2.737264753287036,0.8,1.6,0,2,3,1.3333333333333333,2.3333333333333335,1,0,2,0,0,0,0.0,0.0
31/08/2024,20:00,Willem II,Sparta Rotterdam,1,2,A,2.73,3.46,2.49,1.86,1.94,1506.6458690318016,1575.9739974288116,-69.32812839701,1.3333333333333333,0.6666666666666666,1,2,0,1.0,0.6,2,3,0,0,0,0,0.0,0.0
01/09/2024,11:15,Utrecht,Twente,2,1,H,2.86,3.46,2.38,1.81,1.99,1613.438941751494,1636.929045204687,-23.490103453193115,1.4,1.2,2,2,1,2.6,1.4,3,1,1,2,1,1,0.75,0.75
01/09/2024,13:30,Zwolle,Heracles,3,0,H,2.01,3.65,3.49,1.71,2.11,1446.6162500434564,1413.2436165088986,33.372633534557735,0.6,2.0,0,1,4,0.4,1.6,0,3,2,1,1,0,2.0,1.5
01/09/2024,15:45,PSV Eindhoven,Go Ahead Eagles,3,0,H,1.11,10.07,17.24,1.22,4.04,1806.2957840197366,1476.3541633517436,329.941620667993,3.8,1.0,4,1,0,0.8,1.6,2,0,3,4,0,0,2.75,0.5
14/09/2024,15:30,PSV Eindhoven,Nijmegen,2,0,H,1.12,9.1,17.14,1.26,3.73,1812.294057893374,1559.411036277805,252.88302161556908,4.2,0.8,5,0,0,1.8,0.8,3,0,2,3,1,0,3.0,1.25
14/09/2024,15:30,Twente,Zwolle,1,1,D,1.28,5.83,9.67,1.55,2.42,1629.446404813132,1454.0988904350115,175.34751437812042,2.6,1.4,3,1,1,1.0,1.8,1,0,4,2,0,0,2.5,1.0
14/09/2024,17:45,Groningen,Feyenoord,2,2,D,6.22,4.66,1.46,1.61,2.27,1381.438975791388,1760.7159592049632,-379.2769834135752,1.4,1.6,2,2,1,2.8,1.0,3,2,0,0,2,0,0.0,2.0
14/09/2024,19:00,NAC Breda,For Sittard,1,0,H,3.0,3.48,2.3,1.84,1.96,1485.5830290146644,1456.4433669748466,29.139662039817722,1.0,2.75,1,0,3,1.2,0.8,2,2,1,0,0,0,0.0,0.0
14/09/2024,20:00,AZ Alkmaar,Heerenveen,9,1,H,1.4,4.89,7.26,1.57,2.37,1658.9036923505341,1460.0598061992227,198.84388615131138,1.6,0.6,3,2,0,1.4,1.4,1,1,3,2,0,2,2.0,0.75
15/09/2024,11:15,Sparta Rotterdam,Go Ahead Eagles,1,2,A,2.05,3.56,3.45,1.81,1.99,1556.7871771677105,1495.5409836128447,61.24619355486584,1.2,0.8,2,3,0,0.8,1.6,2,0,3,2,1,1,0.75,0.75
15/09/2024,13:30,Willem II,Waalwijk,3,0,H,1.88,3.67,3.94,1.85,1.95,1516.2063964587737,1365.0902083227284,151.11618813604537,1.25,1.0,1,2,1,0.6,3.0,0,0,5,0,0,0,0.0,0.0
15/09/2024,15:45,Heracles,Almere City,0,0,D,2.2,3.39,3.25,1.99,1.79,1413.6217176126754,1421.6250894967375,-8.003371884062062,0.4,1.4,0,3,2,0.6,3.2,0,1,4,1,0,1,3.5,1.0
17/09/2024,19:00,Twente,Heerenveen,2,0,H,1.35,5.48,7.56,1.4,2.83,1637.6625518166454,1451.8436591957093,185.81889262093614,1.4,1.2,2,2,1,1.4,2.6,1,1,3,1,1,2,2.0,2.0
18/09/2024,19:00,Ajax,For Sittard,5,0,H,1.4,4.96,6.95,1.5,2.51,1605.8021494262396,1447.1841198002153,158.61802962602428,2.2,1.0,3,1,1,1.0,0.8,2,1,2,2,0,2,2.25,1.0
20/09/2024,19:00,Zwolle,AZ Alkmaar,1,2,A,6.87,4.93,1.42,1.56,2.39,1447.0416657171734,1665.9609170683723,-218.9192513511989,1.0,1.6,1,1,3,2.8,0.2,4,1,0,0,1,1,1.0,2.5
21/09/2024,15:30,Utrecht,Willem II,3,2,H,1.58,4.15,5.46,1.78,2.03,1624.3473402918323,1505.2979979184354,119.04934237339694,1.8,1.2,3,2,0,1.6,0.8,2,2,1,0,0,0,0.0,0.0
21/09/2024,17:45,Waalwijk,Sparta Rotterdam,1,2,A,3.43,3.64,2.03,1.73,2.09,1357.6176482102753,1564.2597372801636,-206.64208906988824,0.4,3.0,0,0,5,1.0,1.0,1,3,1,0,1,3,0.75,1.25
21/09/2024,19:00,Go Ahead Eagles,Ajax,1,1,D,4.13,3.89,1.79,1.68,2.17,1500.1477129233415,1601.1954201157428,-101.04770719240128,0.8,1.6,2,0,3,2.4,0.8,3,1,1,0,1,3,1.0,1.25
21/09/2024,20:00,Nijmegen,Heracles,1,2,A,1.56,4.32,5.4,1.63,2.26,1538.461940740215,1434.5708131502654,103.89112758994952,1.0,1.0,2,0,3,0.4,1.4,0,3,2,1,1,0,2.0,1.5
22/09/2024,11:15,Heerenveen,Groningen,2,1,H,2.51,3.53,2.65,1.76,2.05,1463.8449780575347,1369.4376569295625,94.40732112797218,1.2,2.6,1,1,3,1.8,1.0,2,3,0,2,0,0,2.5,0.5
22/09/2024,13:30,Almere City,Twente,0,5,A,5.69,4.42,1.52,1.66,2.2,1414.910850694591,1644.3767906187918,-229.4659399242007,0.4,2.4,0,2,3,1.4,1.0,2,2,1,0,2,0,1.0,3.5
22/09/2024,13:30,Feyenoord,NAC Breda,2,0,H,1.12,8.97,17.82,1.35,3.08,1765.8237306362307,1480.4752575833968,285.3484730528339,2.6,1.0,2,3,0,1.0,2.2,2,0,3,0,0,0,0.0,0.0
22/09/2024,15:45,For Sittard,PSV Eindhoven,1,3,A,10.98,6.59,1.22,1.39,2.86,1443.9162903794042,1815.561887314185,-371.64559693478077,1.0,1.8,2,0,3,4.0,0.6,5,0,0,0,2,2,1.25,2.0
27/09/2024,19:00,Heracles,Heerenveen,2,1,H,2.8,3.62,2.38,1.59,2.32,1450.8316980226978,1447.5840931851023,3.247604837595418,0.8,1.6,1,2,2,1.6,2.6,2,1,2,0,2,0,0.0,2.5
28/09/2024,15:30,Willem II,PSV Eindhoven,0,2,A,11.26,6.95,1.21,1.34,3.14,1500.9911659022073,1819.8687193304131,-318.87755342820583,1.8,1.2,2,1,2,3.6,0.6,5,0,0,0,0,0,0.0,0.0
28/09/2024,17:45,Nijmegen,Feyenoord,1,1,D,5.46,4.38,1.55,1.56,2.36,1547.081307579341,1757.2043637971046,-210.12305621776363,1.0,1.0,2,0,3,2.2,1.0,2,3,0,0,2,2,1.25,2.0
