Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-10-16 00:00:00,Twente,Groningen,3,0,H,1.4,4.7,7.53,1.69,2.15,1536.98,1445.32,91.66,1.4,1.2,2,1,2,1.0,2.0,1,0,4,0,0,0,0.0,0.0
2022-10-16 00:00:00,AZ Alkmaar,Feyenoord,1,3,A,2.48,3.57,2.66,1.72,2.1,1576.81,1579.34,-2.54,2.4,0.8,4,1,0,2.6,1.6,3,1,1,0,0,0,0.0,0.0
2022-10-16 00:00:00,Ajax,Excelsior,7,1,H,1.06,13.5,29.8,1.12,5.72,1580.67,1456.64,124.03,3.0,1.0,3,1,1,1.0,1.8,1,1,3,0,0,0,0.0,0.0
2022-10-22 00:00:00,Feyenoord,For Sittard,1,1,D,1.2,7.15,11.45,1.33,3.26,1575.26,1486.32,88.93,2.4,1.2,3,1,1,1.2,0.4,3,2,0,0,0,0,0.0,0.0
2022-10-22 00:00:00,Waalwijk,Ajax,1,4,A,9.45,6.52,1.25,1.32,3.3,1500.49,1592.77,-92.28,2.0,1.2,2,2,1,3.6,1.2,3,1,1,0,0,0,0.0,0.0
2022-10-22 00:00:00,Vitesse,FC Emmen,2,1,H,1.8,3.72,4.28,1.8,2.01,1465.04,1421.03,44.01,1.0,1.4,1,1,3,0.6,1.6,0,2,3,0,0,0,0.0,0.0
2022-10-23 00:00:00,Volendam,Heerenveen,1,3,A,3.2,3.61,2.13,1.68,2.17,1419.68,1521.25,-101.57,1.2,2.2,0,2,3,0.6,1.6,1,2,2,0,0,0,0.0,0.0
2022-10-23 00:00:00,Utrecht,Sparta Rotterdam,3,1,H,1.74,3.78,4.53,1.81,1.99,1506.16,1514.41,-8.25,0.8,1.6,2,1,2,1.8,1.4,3,1,1,0,0,0,0.0,0.0
2022-10-23 00:00:00,Nijmegen,Go Ahead Eagles,3,3,D,1.97,3.46,3.85,1.99,1.81,1485.91,1470.73,15.18,0.6,1.0,0,4,1,1.4,0.8,2,3,0,0,0,0,0.0,0.0
2022-10-23 00:00:00,Cambuur,Twente,0,1,A,4.34,3.88,1.75,1.69,2.16,1438.31,1548.29,-109.97,0.8,1.8,1,1,3,1.6,1.0,2,1,2,0,0,0,0.0,0.0
2022-10-23 00:00:00,Excelsior,AZ Alkmaar,2,1,H,7.35,5.23,1.37,1.47,2.63,1476.63,1556.82,-80.18,0.8,2.2,1,1,3,2.0,1.4,3,1,1,0,0,0,0.0,0.0
2022-10-23 00:00:00,Groningen,PSV Eindhoven,4,2,H,8.88,5.33,1.32,1.51,2.5,1465.69,1555.21,-89.51,1.0,2.4,1,0,4,2.4,1.4,4,0,1,0,0,0,0.0,0.0
2022-10-29 00:00:00,Heerenveen,Utrecht,1,2,A,2.32,3.49,2.92,1.83,1.96,1505.6,1521.81,-16.21,1.2,0.8,2,2,1,1.2,1.8,2,1,2,0,0,0,0.0,0.0
2022-10-29 00:00:00,Sparta Rotterdam,For Sittard,3,1,H,1.95,3.62,3.7,1.82,1.97,1528.2,1472.53,55.66,2.0,1.4,3,1,1,1.2,0.4,3,2,0,0,0,0,0.0,0.0
2022-10-29 00:00:00,Go Ahead Eagles,Excelsior,3,1,H,1.73,4.04,4.25,1.61,2.28,1485.99,1461.38,24.61,1.4,1.0,1,4,0,0.8,2.2,1,1,3,0,0,0,0.0,0.0
2022-10-30 00:00:00,FC Emmen,Groningen,0,0,D,2.25,3.34,3.15,1.93,1.85,1422.95,1463.78,-40.82,0.6,1.6,0,2,3,1.6,2.8,1,0,4,0,0,0,0.0,0.0
2022-10-30 00:00:00,PSV Eindhoven,Nijmegen,3,0,H,1.22,6.67,11.2,1.37,2.96,1567.25,1473.86,93.39,2.6,2.2,3,0,2,1.0,1.4,0,4,1,0,0,0,0.0,0.0
2022-10-30 00:00:00,Twente,Waalwijk,3,0,H,1.47,4.62,6.14,1.57,2.34,1561.24,1487.54,73.7,1.6,0.8,3,0,2,2.2,1.8,2,2,1,0,0,0,0.0,0.0
2022-10-30 00:00:00,AZ Alkmaar,Volendam,2,1,H,1.2,6.89,11.89,1.35,3.06,1566.19,1410.31,155.87,2.0,1.6,3,0,2,1.0,2.2,0,2,3,0,0,0,0.0,0.0
2022-11-04 00:00:00,Cambuur,Nijmegen,0,1,A,2.63,3.38,2.63,1.95,1.85,1424.84,1487.33,-62.49,0.8,1.8,1,1,3,1.0,2.0,0,3,2,0,0,0,0.0,0.0
2022-11-05 00:00:00,For Sittard,FC Emmen,0,1,A,2.2,3.48,3.13,1.82,1.98,1455.41,1440.08,15.33,1.2,1.0,2,2,1,0.6,1.2,0,3,2,0,0,0,0.0,0.0
2022-11-05 00:00:00,Vitesse,Sparta Rotterdam,0,4,A,1.89,3.57,4.03,1.93,1.86,1452.74,1540.5,-87.76,1.4,1.4,2,1,2,2.2,1.4,3,1,1,0,0,0,0.0,0.0
2022-11-05 00:00:00,Excelsior,Heerenveen,0,1,A,3.93,4.03,1.8,1.6,2.32,1448.28,1518.7,-70.42,1.0,2.6,1,1,3,1.0,1.0,1,2,2,0,0,0,0.0,0.0
2022-11-06 00:00:00,Ajax,PSV Eindhoven,1,2,A,1.75,4.17,4.1,1.44,2.74,1576.67,1583.35,-6.68,3.4,1.4,3,1,1,2.4,1.6,3,0,2,0,0,0,0.0,0.0
2022-11-06 00:00:00,Waalwijk,AZ Alkmaar,3,1,H,3.98,3.95,1.8,1.6,2.31,1505.88,1547.85,-41.97,1.2,2.2,1,2,2,2.0,1.6,3,0,2,0,0,0,0.0,0.0
2022-11-06 00:00:00,Volendam,Feyenoord,0,2,A,6.88,5.54,1.36,1.33,3.21,1401.94,1583.63,-181.68,1.0,2.4,0,1,4,2.0,1.4,2,2,1,0,0,0,0.0,0.0
2022-11-06 00:00:00,Twente,Go Ahead Eagles,1,1,D,1.37,4.97,7.83,1.62,2.27,1558.04,1489.18,68.85,2.0,0.4,4,0,1,1.6,1.2,1,4,0,0,0,0,0.0,0.0
2022-11-06 00:00:00,Utrecht,Groningen,2,1,H,1.68,3.98,4.69,1.71,2.11,1534.33,1451.26,83.07,1.6,2.0,3,0,2,1.4,2.4,1,1,3,0,0,0,0.0,0.0
